global_round,sha_pass,compression_index,local_round,comparison,max_abs_feature,mean_rank_biserial,multiple_looks_status
73,1,1,9,EXTREME_vs_T20_CONTROL,new_e_chain_count,0.091705,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
74,1,1,10,EXTREME_vs_T20_CONTROL,T1_bit_transitions,-0.097229,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
75,1,1,11,EXTREME_vs_T20_CONTROL,Sigma0_bit_transitions,-0.114044,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
76,1,1,12,EXTREME_vs_T20_CONTROL,Sigma1_popcount,0.113373,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
77,1,1,13,EXTREME_vs_T20_CONTROL,state_c_before_normalized,0.111023,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
78,1,1,14,EXTREME_vs_T20_CONTROL,T1_maximum_chain,0.113342,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
79,1,1,15,EXTREME_vs_T20_CONTROL,state_a_before_popcount,-0.124359,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
80,1,1,16,EXTREME_vs_T20_CONTROL,state_b_before_popcount,-0.124359,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
81,1,1,17,EXTREME_vs_T20_CONTROL,Maj_popcount,-0.129883,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
82,1,1,18,EXTREME_vs_T20_CONTROL,new_e_carry_count,-0.158051,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
83,1,1,19,EXTREME_vs_T20_CONTROL,Sigma0_bit_transitions,-0.136353,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
84,1,1,20,EXTREME_vs_T20_CONTROL,W_bit_transitions,-0.091309,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
85,1,1,21,EXTREME_vs_T20_CONTROL,Maj_bit_transitions,0.106171,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
86,1,1,22,EXTREME_vs_T20_CONTROL,T2_bit_transitions,-0.176971,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
87,1,1,23,EXTREME_vs_T20_CONTROL,W_popcount,0.102203,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
88,1,1,24,EXTREME_vs_T20_CONTROL,T1_normalized,0.108154,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
89,1,1,25,EXTREME_vs_T20_CONTROL,W_popcount,0.140930,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
90,1,1,26,EXTREME_vs_T20_CONTROL,W_popcount,-0.138824,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
91,1,1,27,EXTREME_vs_T20_CONTROL,new_a_carry_count,0.109894,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
92,1,1,28,EXTREME_vs_T20_CONTROL,Sigma0_normalized,-0.135620,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
93,1,1,29,EXTREME_vs_T20_CONTROL,T1_bit_transitions,-0.112030,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
94,1,1,30,EXTREME_vs_T20_CONTROL,new_e_maximum_chain,-0.112610,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
95,1,1,31,EXTREME_vs_T20_CONTROL,Ch_popcount,-0.099426,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
96,1,1,32,EXTREME_vs_T20_CONTROL,T1_normalized,-0.119324,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
97,1,1,33,EXTREME_vs_T20_CONTROL,W_normalized,0.127869,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
98,1,1,34,EXTREME_vs_T20_CONTROL,T1_normalized,0.098816,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
99,1,1,35,EXTREME_vs_T20_CONTROL,T1_popcount,-0.123352,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
100,1,1,36,EXTREME_vs_T20_CONTROL,T1_popcount,-0.177979,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
101,1,1,37,EXTREME_vs_T20_CONTROL,Ch_bit_transitions,-0.125336,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
102,1,1,38,EXTREME_vs_T20_CONTROL,T2_carry_count,-0.160126,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
103,1,1,39,EXTREME_vs_T20_CONTROL,T2_chain_count,0.129272,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
104,1,1,40,EXTREME_vs_T20_CONTROL,W_normalized,-0.096497,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
105,1,1,41,EXTREME_vs_T20_CONTROL,Maj_bit_transitions,0.087555,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
106,1,1,42,EXTREME_vs_T20_CONTROL,T2_popcount,-0.160004,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
107,1,1,43,EXTREME_vs_T20_CONTROL,Sigma0_normalized,0.148193,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
108,1,1,44,EXTREME_vs_T20_CONTROL,state_f_before_normalized,-0.123047,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
109,1,1,45,EXTREME_vs_T20_CONTROL,Maj_normalized,-0.134521,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
110,1,1,46,EXTREME_vs_T20_CONTROL,state_h_before_normalized,-0.123047,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
111,1,1,47,EXTREME_vs_T20_CONTROL,new_a_carry_count,0.146057,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
112,1,1,48,EXTREME_vs_T20_CONTROL,Sigma1_bit_transitions,-0.150543,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
113,1,1,49,EXTREME_vs_T20_CONTROL,Sigma0_popcount,0.139435,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
114,1,1,50,EXTREME_vs_T20_CONTROL,state_c_before_normalized,0.128784,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
115,1,1,51,EXTREME_vs_T20_CONTROL,T1_normalized,0.130005,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
116,1,1,52,EXTREME_vs_T20_CONTROL,state_b_before_normalized,-0.123901,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
117,1,1,53,EXTREME_vs_T20_CONTROL,state_c_before_normalized,-0.123901,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
118,1,1,54,EXTREME_vs_T20_CONTROL,state_d_before_normalized,-0.123901,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
119,1,1,55,EXTREME_vs_T20_CONTROL,T2_chain_count,0.088013,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
120,1,1,56,EXTREME_vs_T20_CONTROL,Ch_popcount,-0.121613,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
121,1,1,57,EXTREME_vs_T20_CONTROL,state_e_before_bit_transitions,-0.122467,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
122,1,1,58,EXTREME_vs_T20_CONTROL,state_f_before_bit_transitions,-0.122467,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
123,1,1,59,EXTREME_vs_T20_CONTROL,state_g_before_bit_transitions,-0.122467,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
124,1,1,60,EXTREME_vs_T20_CONTROL,state_h_before_bit_transitions,-0.122467,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
125,1,1,61,EXTREME_vs_T20_CONTROL,state_e_before_normalized,-0.092224,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
126,1,1,62,EXTREME_vs_T20_CONTROL,state_f_before_normalized,-0.092224,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
127,1,1,63,EXTREME_vs_T20_CONTROL,new_e_carry_count,0.125427,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
128,2,0,0,EXTREME_vs_T20_CONTROL,W_popcount,-0.119019,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
129,2,0,1,EXTREME_vs_T20_CONTROL,Ch_popcount,0.091644,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
130,2,0,2,EXTREME_vs_T20_CONTROL,state_e_before_bit_transitions,-0.126831,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
131,2,0,3,EXTREME_vs_T20_CONTROL,state_f_before_bit_transitions,-0.126831,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
132,2,0,4,EXTREME_vs_T20_CONTROL,W_normalized,-0.150940,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
133,2,0,5,EXTREME_vs_T20_CONTROL,state_h_before_bit_transitions,-0.126831,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
134,2,0,6,EXTREME_vs_T20_CONTROL,new_e_maximum_chain,0.124542,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
135,2,0,7,EXTREME_vs_T20_CONTROL,T2_bit_transitions,0.122681,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
136,2,0,8,EXTREME_vs_T20_CONTROL,T1_bit_transitions,-0.099457,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
137,2,0,9,EXTREME_vs_T20_CONTROL,Sigma0_popcount,-0.159058,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
138,2,0,10,EXTREME_vs_T20_CONTROL,state_e_before_normalized,0.110657,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
139,2,0,11,EXTREME_vs_T20_CONTROL,Sigma1_popcount,0.116241,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
140,2,0,12,EXTREME_vs_T20_CONTROL,state_g_before_normalized,0.110657,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
141,2,0,13,EXTREME_vs_T20_CONTROL,Sigma0_popcount,-0.123260,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
142,2,0,14,EXTREME_vs_T20_CONTROL,T1_popcount,0.124481,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
143,2,0,15,EXTREME_vs_T20_CONTROL,Ch_normalized,-0.113159,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
144,2,0,16,EXTREME_vs_T20_CONTROL,T2_normalized,0.130127,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
145,2,0,17,EXTREME_vs_T20_CONTROL,Sigma1_bit_transitions,-0.113190,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
146,2,0,18,EXTREME_vs_T20_CONTROL,new_a_chain_count,-0.163605,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
147,2,0,19,EXTREME_vs_T20_CONTROL,Sigma1_popcount,-0.119751,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
148,2,0,20,EXTREME_vs_T20_CONTROL,state_h_before_normalized,-0.103760,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
149,2,0,21,EXTREME_vs_T20_CONTROL,Sigma1_normalized,0.126831,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
150,2,0,22,EXTREME_vs_T20_CONTROL,Maj_bit_transitions,-0.136597,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
151,2,0,23,EXTREME_vs_T20_CONTROL,Sigma1_normalized,-0.100525,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
152,2,0,24,EXTREME_vs_T20_CONTROL,state_h_before_popcount,-0.098297,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
153,2,0,25,EXTREME_vs_T20_CONTROL,Ch_normalized,0.099060,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
154,2,0,26,EXTREME_vs_T20_CONTROL,Ch_normalized,0.154175,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
155,2,0,27,EXTREME_vs_T20_CONTROL,state_a_before_popcount,-0.123596,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
156,2,0,28,EXTREME_vs_T20_CONTROL,T1_normalized,-0.130493,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
157,2,0,29,EXTREME_vs_T20_CONTROL,T2_normalized,0.139771,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
158,2,0,30,EXTREME_vs_T20_CONTROL,state_d_before_popcount,-0.123596,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
159,2,0,31,EXTREME_vs_T20_CONTROL,T1_popcount,0.095703,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
160,2,0,32,EXTREME_vs_T20_CONTROL,Sigma1_normalized,0.144775,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
161,2,0,33,EXTREME_vs_T20_CONTROL,T2_normalized,-0.111816,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
162,2,0,34,EXTREME_vs_T20_CONTROL,state_f_before_normalized,-0.097290,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
163,2,0,35,EXTREME_vs_T20_CONTROL,T1_popcount,-0.107697,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
164,2,0,36,EXTREME_vs_T20_CONTROL,state_h_before_normalized,-0.097290,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
165,2,0,37,EXTREME_vs_T20_CONTROL,state_e_before_normalized,-0.093994,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
166,2,0,38,EXTREME_vs_T20_CONTROL,Ch_popcount,-0.146210,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
167,2,0,39,EXTREME_vs_T20_CONTROL,Ch_popcount,-0.124847,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
168,2,0,40,EXTREME_vs_T20_CONTROL,T2_normalized,0.108887,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
169,2,0,41,EXTREME_vs_T20_CONTROL,Sigma0_popcount,0.102905,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
170,2,0,42,EXTREME_vs_T20_CONTROL,T1_bit_transitions,0.111633,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
171,2,0,43,EXTREME_vs_T20_CONTROL,W_normalized,-0.115784,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
172,2,0,44,EXTREME_vs_T20_CONTROL,state_f_before_popcount,0.114288,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
173,2,0,45,EXTREME_vs_T20_CONTROL,T2_maximum_chain,0.171478,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
174,2,0,46,EXTREME_vs_T20_CONTROL,T2_chain_count,-0.163269,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
175,2,0,47,EXTREME_vs_T20_CONTROL,state_d_before_bit_transitions,-0.105133,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
176,2,0,48,EXTREME_vs_T20_CONTROL,new_a_carry_count,-0.125977,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
177,2,0,49,EXTREME_vs_T20_CONTROL,T2_popcount,0.118835,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
178,2,0,50,EXTREME_vs_T20_CONTROL,state_a_before_bit_transitions,0.103149,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
179,2,0,51,EXTREME_vs_T20_CONTROL,Maj_bit_transitions,0.164490,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
180,2,0,52,EXTREME_vs_T20_CONTROL,state_b_before_popcount,-0.155792,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
181,2,0,53,EXTREME_vs_T20_CONTROL,state_c_before_popcount,-0.155792,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
182,2,0,54,EXTREME_vs_T20_CONTROL,state_d_before_popcount,-0.155792,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
183,2,0,55,EXTREME_vs_T20_CONTROL,Maj_normalized,0.108398,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
184,2,0,56,EXTREME_vs_T20_CONTROL,T1_carry_count,0.127441,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
185,2,0,57,EXTREME_vs_T20_CONTROL,state_h_before_normalized,0.106689,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
186,2,0,58,EXTREME_vs_T20_CONTROL,T2_maximum_chain,0.157593,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
187,2,0,59,EXTREME_vs_T20_CONTROL,new_a_maximum_chain,-0.140381,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
188,2,0,60,EXTREME_vs_T20_CONTROL,new_e_carry_count,-0.298065,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
189,2,0,61,EXTREME_vs_T20_CONTROL,state_e_before_popcount,0.804840,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
190,2,0,62,EXTREME_vs_T20_CONTROL,state_f_before_popcount,0.804840,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
191,2,0,63,EXTREME_vs_T20_CONTROL,state_g_before_popcount,0.804840,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
